Distance,RussellSpeed,LeclercSpeed,SpeedDifference
623.9251918585247,272.18077595452576,268.4539162345853,3.726859719940478
629.1245684573457,273.852004147004,269.60666323257556,4.245340914428425
634.3239450561667,275.52323233948215,270.6740535014941,4.849178837988063
639.5233216549877,277.1944605319603,271.7414437704126,5.453016761547701
644.7226982538089,278.86568872443854,272.8088340393312,6.056854685107339
649.9220748526299,280.3296858261769,273.87622430824973,6.453461517927167
655.1214514514509,281.35587857594425,274.49961428820114,6.856264287743102
660.320828050272,282.38207132571154,275.0647639185078,7.317307407203714
665.520204649093,283.4082640754789,275.62991354881444,7.77835052666444
670.719581247914,284.4344568252462,276.57682968682946,7.857627138416717
675.9189578467351,285.2643047577303,278.2480578793077,7.016246878422635
681.1183344455561,285.8530985845864,279.91928607178585,5.933812512800557
686.3177110443771,286.4418924114425,280.2641423451921,6.177750066250383
691.5170876431982,287.03068623829864,280.5416891387235,6.488997099575158
696.7164642420192,287.61948006515473,280.81923593225486,6.800244132899877
701.9158408408402,288.2082738920108,281.4089923444761,6.799281547534747
707.1152174396613,288.79706771886697,282.5818722449545,6.215195473912445
712.3145940384824,289.52510867031407,283.75475214543303,5.770356524881038
717.5139706373034,290.32638246122826,284.9276320459115,5.398750415316783
722.7133472361244,291.12765625214246,286.0349314035289,5.092724848613557
727.9127238349455,291.92893004305665,286.4425480358407,5.48638200721598
733.1121004337665,292.72277803226945,286.85016466815244,5.872613364117001
738.3114770325875,293.5159032761574,287.25599734682777,6.259905929329648
743.5108536314086,294.3090285200454,287.66079310279133,6.648235417254057
748.7102302302296,295.04092810044864,288.0655888587549,6.975339241693746
753.9096068290506,295.35869524284567,288.47038461471845,6.888310628127215
759.1089834278716,295.6764623852427,288.8751803706821,6.801282014560627
764.3083600266928,295.9942295276398,289.5541993191821,6.440030208457699
769.5077366255138,296.6806611796981,290.3554731100963,6.325188069601836
774.7071132243348,297.3739113928743,291.1567469010105,6.217164491863798
779.9064898231559,298.06716160605043,291.95802069192473,6.109140914125703
785.1058664219769,298.76041181922653,292.25223434469734,6.508177474529191
790.3052430207979,299.4536620324027,292.5184140340568,6.935247998345915
795.504619619619,300.0729696584001,292.7845937234162,7.28837593498389
800.70399621844,300.41729923448094,293.07538822606386,7.341911008417071
805.903372817261,300.7616288105618,293.4706111094202,7.291017701141584
811.1027494160821,301.10595838664267,293.8658339927765,7.240124393866154
816.3021260149031,301.4502879627235,294.26105687613284,7.189231086590667
821.5015026137241,301.7946175388044,294.65627975948917,7.138337779315236
826.7008792125451,302.0,295.0515026428455,6.948497357154508
831.9002558113663,302.0,295.4467255262018,6.553274473798183
837.0996324101873,302.0,295.84194840955814,6.158051590441858
842.2990090090083,302.0,296.15758182424844,5.842418175751561
847.4983856078294,302.0,296.4201766019667,5.579823398033284
852.6977622066504,302.3896133445475,296.68277137968494,5.706841964862576
857.8971388054714,302.8294102373049,296.94536615740316,5.8840440799017415
863.0965154042925,303.26920713006234,296.8608909961012,6.4083161339611365
868.2958920031135,303.7090040228197,296.6852363812762,7.023767641543543
873.4952686019345,303.7654456678902,296.50958176645116,7.2558639014390565
878.6946452007555,303.07219545471406,296.33392715162614,6.738268303087921
883.8940217995766,302.3789452415379,296.15827253680106,6.220672704736842
889.0933983983977,301.6856950283618,295.88146965224627,5.804225376115539
894.2927749972187,300.99244481518565,294.6836610501288,6.30878376505683
